
1563,627.0
1564,815.0
1565,250.0
1566,1561.0
1567,610.0
1568,1326.0
1569,1422.0
1570,1064.0
1571,612.0
1572,1916.0
1573,1036.0
1574,248.0
1575,1316.0
1576,1345.0
1577,715.0
1578,1349.0
1579,614.0
1580,1053.0
1581,1315.0
1582,1043.0
1583,967.0
1584,621.0
1585,1576.0
1586,639.0
1587,1034.0
1588,813.0
1589,234.0
1590,1351.0
1591,609.0
1592,614.0
1593,607.0
1594,1346.0
1595,607.0
1596,252.0
1597,1578.0
1598,743.0
1599,653.0
1600,618.0
1601,1043.0
1602,635.0
1603,243.0
1604,626.0
1605,1330.0
1606,1428.0
1607,1318.0
1608,652.0
1609,1435.0
1610,1699.0
1611,1045.0
1612,1057.0
1613,1040.0
1614,1836.0
1615,1562.0
1616,1144.0
1617,609.0
1618,1322.0
1619,636.0
1620,1044.0
1621,1341.0
1622,613.0
1623,623.0
1624,1911.0
1625,610.0
1626,637.0
1627,613.0
1628,245.0
1629,606.0
1630,1045.0
1631,1157.0
1632,622.0
1633,1040.0
1634,620.0
1635,607.0
1636,1318.0
1637,799.0
1638,1341.0
1639,738.0
1640,623.0
1641,1031.0
1642,1044.0
1643,1045.0
1644,232.0
1645,1045.0
1646,248.0
1647,1323.0
1648,251.0
1649,252.0
1650,1047.0
1651,610.0
1652,1061.0
1653,1439.0
1654,610.0
1655,628.0
1656,1434.0
1657,625.0
1658,628.0
1659,222.0
1660,615.0
1661,601.0
1662,1306.0
1663,805.0
1664,1122.0
1665,238.0
1666,813.0
1667,807.0
1668,595.0
1669,616.0
1670,814.0
1671,639.0
1672,637.0
1673,617.0
1674,608.0
1675,241.0
1676,676.0
1677,247.0
1678,608.0
1679,239.0
1680,243.0
1681,692.0
1682,622.0
1683,809.0
1684,792.0
1685,1574.0
1686,1336.0
1687,649.0
1688,610.0
1689,730.0
1690,235.0
1691,1308.0
1692,1039.0
1693,232.0
1694,1063.0
1695,727.0
1696,610.0
1697,1042.0
1698,1309.0
1699,1042.0
1700,652.0
1701,606.0
1702,640.0
1703,621.0
1704,639.0
1705,639.0
1706,1322.0
1707,1043.0
1708,1341.0
1709,252.0
1710,636.0
1711,624.0
1712,814.0
1713,1276.0
1714,773.0
1715,249.0
1716,1686.0
1717,2640.0
1718,1325.0
1719,1342.0
1720,1022.0
1721,1034.0
1722,608.0
1723,582.0
1724,237.0
1725,1038.0
1726,731.0
1727,1679.0
1728,1579.0
1729,1579.0
1730,1327.0
1731,236.0
1732,250.0
1733,1423.0
1734,248.0
1735,248.0
1736,1044.0
1737,1041.0
1738,1030.0
1739,1341.0
1740,1322.0
1741,631.0
1742,1024.0
1743,250.0
1744,1316.0
1745,1039.0
1746,1342.0
1747,815.0
1748,233.0
1749,654.0
1750,621.0
1751,1046.0
1752,620.0
1753,748.0
1752,1403.0
1753,233.0
1754,638.0
1754,610.0
1755,228.0
1755,1036.0
1756,627.0
1756,1041.0
1757,808.0
1758,652.0
1759,233.0
1757,638.0
1758,241.0
1759,235.0
1760,1335.0
1760,1691.0
1761,1397.0
1761,1037.0
1762,249.0
1762,1308.0
1763,1429.0
1764,604.0
1765,607.0
1763,1032.0
1764,631.0
1766,1345.0
1765,751.0
1767,1333.0
1766,607.0
1767,618.0
1768,816.0
1769,1431.0
1770,1043.0
1771,609.0
1768,1536.0
1769,607.0
1772,609.0
1770,730.0
1773,641.0
1774,250.0
1771,630.0
1775,1864.0
1772,1426.0
1776,616.0
1773,634.0
1777,252.0
1774,816.0
1775,236.0
1776,236.0
1778,1316.0
1779,608.0
1777,1025.0
1778,773.0
1780,1312.0
1781,247.0
1779,1695.0
1780,1057.0
1782,1572.0
1781,768.0
1783,1323.0
1784,1324.0
1782,1329.0
1785,1053.0
1786,1680.0
1787,609.0
1788,239.0
1789,590.0
1790,1436.0
1791,635.0
1792,233.0
1793,1046.0
1794,1639.0
1795,608.0
1796,762.0
1797,1226.0
1798,1331.0
1799,1034.0
1800,245.0
1801,639.0
1802,246.0
1803,249.0
1804,1318.0
1805,238.0
